,air_store_id,visit_date,reserve_visitors
9039,air_42c9aa6d617c5057,2017-02-04,25
9040,air_42c9aa6d617c5057,2017-02-05,13
9041,air_42c9aa6d617c5057,2017-02-06,9
9042,air_42c9aa6d617c5057,2017-02-08,9
9043,air_42c9aa6d617c5057,2017-02-09,14
9044,air_42c9aa6d617c5057,2017-02-10,12
9045,air_42c9aa6d617c5057,2017-02-11,21
9046,air_42c9aa6d617c5057,2017-02-12,9
9047,air_42c9aa6d617c5057,2017-02-15,12
9048,air_42c9aa6d617c5057,2017-02-16,27
9049,air_42c9aa6d617c5057,2017-02-17,18
9050,air_42c9aa6d617c5057,2017-02-18,24
9051,air_42c9aa6d617c5057,2017-02-19,40
9052,air_42c9aa6d617c5057,2017-02-20,6
9053,air_42c9aa6d617c5057,2017-02-22,4
9054,air_42c9aa6d617c5057,2017-02-23,10
9055,air_42c9aa6d617c5057,2017-02-24,11
9056,air_42c9aa6d617c5057,2017-02-25,30
9057,air_42c9aa6d617c5057,2017-02-26,19
9058,air_42c9aa6d617c5057,2017-02-27,10
9059,air_42c9aa6d617c5057,2017-03-01,12
9060,air_42c9aa6d617c5057,2017-03-02,8
9061,air_42c9aa6d617c5057,2017-03-03,12
9062,air_42c9aa6d617c5057,2017-03-04,14
9063,air_42c9aa6d617c5057,2017-03-05,20
9064,air_42c9aa6d617c5057,2017-03-06,10
9065,air_42c9aa6d617c5057,2017-03-08,16
9066,air_42c9aa6d617c5057,2017-03-09,12
9067,air_42c9aa6d617c5057,2017-03-10,31
9068,air_42c9aa6d617c5057,2017-03-11,46
9069,air_42c9aa6d617c5057,2017-03-12,33
9070,air_42c9aa6d617c5057,2017-03-13,11
9071,air_42c9aa6d617c5057,2017-03-15,8
9072,air_42c9aa6d617c5057,2017-03-16,14
9073,air_42c9aa6d617c5057,2017-03-17,9
9074,air_42c9aa6d617c5057,2017-03-18,26
9075,air_42c9aa6d617c5057,2017-03-19,23
9076,air_42c9aa6d617c5057,2017-03-20,29
9077,air_42c9aa6d617c5057,2017-03-22,5
9078,air_42c9aa6d617c5057,2017-03-23,9
9079,air_42c9aa6d617c5057,2017-03-24,21
9080,air_42c9aa6d617c5057,2017-03-25,17
9081,air_42c9aa6d617c5057,2017-03-26,33
9082,air_42c9aa6d617c5057,2017-03-29,18
9083,air_42c9aa6d617c5057,2017-03-30,18
9084,air_42c9aa6d617c5057,2017-03-31,23
9085,air_42c9aa6d617c5057,2017-04-01,20
9086,air_42c9aa6d617c5057,2017-04-02,7
9087,air_42c9aa6d617c5057,2017-04-03,14
9088,air_42c9aa6d617c5057,2017-04-05,4
9089,air_42c9aa6d617c5057,2017-04-06,6
9090,air_42c9aa6d617c5057,2017-04-07,11
9091,air_42c9aa6d617c5057,2017-04-08,8
9092,air_42c9aa6d617c5057,2017-04-09,32
9093,air_42c9aa6d617c5057,2017-04-10,2
9094,air_42c9aa6d617c5057,2017-04-12,2
9095,air_42c9aa6d617c5057,2017-04-13,8
9096,air_42c9aa6d617c5057,2017-04-14,18
9097,air_42c9aa6d617c5057,2017-04-15,25
9098,air_42c9aa6d617c5057,2017-04-16,26
9099,air_42c9aa6d617c5057,2017-04-17,16
9100,air_42c9aa6d617c5057,2017-04-19,22
9101,air_42c9aa6d617c5057,2017-04-20,7
9102,air_42c9aa6d617c5057,2017-04-21,21
9103,air_42c9aa6d617c5057,2017-04-22,23
9104,air_42c9aa6d617c5057,2017-04-23,18
9105,air_42c9aa6d617c5057,2017-04-27,2
9106,air_42c9aa6d617c5057,2017-04-29,6
9107,air_42c9aa6d617c5057,2017-04-30,23
9108,air_42c9aa6d617c5057,2017-05-04,4
9109,air_42c9aa6d617c5057,2017-05-06,2
9110,air_42c9aa6d617c5057,2017-05-19,18
9111,air_42d41eb58cad170e,2016-10-29,17
9112,air_42d41eb58cad170e,2016-10-30,5
9113,air_42d41eb58cad170e,2016-10-31,3
9114,air_42d41eb58cad170e,2016-11-02,8
9115,air_42d41eb58cad170e,2016-11-03,3
9116,air_42d41eb58cad170e,2016-11-06,9
9117,air_42d41eb58cad170e,2016-11-07,4
9118,air_42d41eb58cad170e,2016-11-10,3
9119,air_42d41eb58cad170e,2016-11-11,3
9120,air_42d41eb58cad170e,2016-11-12,7
9121,air_42d41eb58cad170e,2016-11-13,4
9122,air_42d41eb58cad170e,2016-11-17,3
9123,air_42d41eb58cad170e,2016-11-18,3
9124,air_42d41eb58cad170e,2016-11-19,9
9125,air_42d41eb58cad170e,2016-11-20,4
9126,air_42d41eb58cad170e,2016-11-22,5
9127,air_42d41eb58cad170e,2016-11-23,6
9128,air_42d41eb58cad170e,2016-11-25,3
9129,air_42d41eb58cad170e,2016-11-26,5
9130,air_42d41eb58cad170e,2016-11-28,6
9131,air_42d41eb58cad170e,2016-11-30,8
9132,air_42d41eb58cad170e,2016-12-01,2
9133,air_42d41eb58cad170e,2016-12-02,3
9134,air_42d41eb58cad170e,2016-12-03,7
9135,air_42d41eb58cad170e,2016-12-04,4
9136,air_42d41eb58cad170e,2016-12-06,7
9137,air_42d41eb58cad170e,2016-12-07,13
9138,air_42d41eb58cad170e,2016-12-08,5
9139,air_42d41eb58cad170e,2016-12-10,13
9140,air_42d41eb58cad170e,2016-12-11,2
9141,air_42d41eb58cad170e,2016-12-13,6
9142,air_42d41eb58cad170e,2016-12-16,18
9143,air_42d41eb58cad170e,2016-12-18,9
9144,air_42d41eb58cad170e,2016-12-21,2
9145,air_42d41eb58cad170e,2016-12-22,16
9146,air_42d41eb58cad170e,2016-12-24,11
9147,air_42d41eb58cad170e,2016-12-25,4
9148,air_42d41eb58cad170e,2016-12-26,16
9149,air_42d41eb58cad170e,2016-12-27,3
9150,air_42d41eb58cad170e,2016-12-28,2
9151,air_42d41eb58cad170e,2016-12-30,2
9152,air_42d41eb58cad170e,2016-12-31,35
9153,air_42d41eb58cad170e,2017-01-02,2
9154,air_42d41eb58cad170e,2017-01-03,7
9155,air_42d41eb58cad170e,2017-01-06,2
9156,air_42d41eb58cad170e,2017-01-08,6
9157,air_42d41eb58cad170e,2017-01-13,6
9158,air_42d41eb58cad170e,2017-01-14,18
9159,air_42d41eb58cad170e,2017-01-17,4
9160,air_42d41eb58cad170e,2017-01-19,9
9161,air_42d41eb58cad170e,2017-01-20,4
9162,air_42d41eb58cad170e,2017-01-24,5
9163,air_42d41eb58cad170e,2017-01-25,4
9164,air_42d41eb58cad170e,2017-01-26,3
9165,air_42d41eb58cad170e,2017-01-28,2
9166,air_42d41eb58cad170e,2017-01-29,6
9167,air_42d41eb58cad170e,2017-01-30,2
9168,air_42d41eb58cad170e,2017-01-31,3
9169,air_42d41eb58cad170e,2017-02-01,3
9170,air_42d41eb58cad170e,2017-02-03,7
9171,air_42d41eb58cad170e,2017-02-04,3
9172,air_42d41eb58cad170e,2017-02-06,3
9173,air_42d41eb58cad170e,2017-02-08,2
9174,air_42d41eb58cad170e,2017-02-09,23
9175,air_42d41eb58cad170e,2017-02-10,3
9176,air_42d41eb58cad170e,2017-02-11,22
9177,air_42d41eb58cad170e,2017-02-13,4
9178,air_42d41eb58cad170e,2017-02-14,12
9179,air_42d41eb58cad170e,2017-02-17,7
9180,air_42d41eb58cad170e,2017-02-18,5
9181,air_42d41eb58cad170e,2017-02-20,3
9182,air_42d41eb58cad170e,2017-02-21,6
9183,air_42d41eb58cad170e,2017-02-22,6
9184,air_42d41eb58cad170e,2017-02-24,7
9185,air_42d41eb58cad170e,2017-02-25,8
9186,air_42d41eb58cad170e,2017-02-26,6
9187,air_42d41eb58cad170e,2017-02-27,2
9188,air_42d41eb58cad170e,2017-02-28,5
9189,air_42d41eb58cad170e,2017-03-03,6
9190,air_42d41eb58cad170e,2017-03-05,10
9191,air_42d41eb58cad170e,2017-03-06,15
9192,air_42d41eb58cad170e,2017-03-09,3
9193,air_42d41eb58cad170e,2017-03-10,9
9194,air_42d41eb58cad170e,2017-03-11,27
9195,air_42d41eb58cad170e,2017-03-12,4
9196,air_42d41eb58cad170e,2017-03-17,3
9197,air_42d41eb58cad170e,2017-03-19,4
9198,air_42d41eb58cad170e,2017-03-20,3
9199,air_42d41eb58cad170e,2017-03-22,3
9200,air_42d41eb58cad170e,2017-03-24,4
9201,air_42d41eb58cad170e,2017-03-25,3
9202,air_42d41eb58cad170e,2017-03-26,5
9203,air_42d41eb58cad170e,2017-03-28,6
9204,air_42d41eb58cad170e,2017-03-29,3
9205,air_42d41eb58cad170e,2017-03-30,4
9206,air_42d41eb58cad170e,2017-03-31,7
9207,air_42d41eb58cad170e,2017-04-01,2
9208,air_42d41eb58cad170e,2017-04-02,3
9209,air_42d41eb58cad170e,2017-04-03,3
9210,air_42d41eb58cad170e,2017-04-04,5
9211,air_42d41eb58cad170e,2017-04-06,5
9212,air_42d41eb58cad170e,2017-04-07,11
9213,air_42d41eb58cad170e,2017-04-08,3
9214,air_42d41eb58cad170e,2017-04-09,23
9215,air_42d41eb58cad170e,2017-04-10,10
9216,air_42d41eb58cad170e,2017-04-11,9
9217,air_42d41eb58cad170e,2017-04-12,19
9218,air_42d41eb58cad170e,2017-04-15,3
9219,air_42d41eb58cad170e,2017-04-17,6
9220,air_42d41eb58cad170e,2017-04-19,3
9221,air_42d41eb58cad170e,2017-04-20,8
9222,air_42d41eb58cad170e,2017-04-22,7
9223,air_42d41eb58cad170e,2017-04-23,2
9224,air_42d41eb58cad170e,2017-04-25,3
9225,air_43b65e4b05bff2d3,2016-10-27,4
9226,air_43b65e4b05bff2d3,2016-10-28,13
9227,air_43b65e4b05bff2d3,2016-10-29,10
9228,air_43b65e4b05bff2d3,2016-11-02,2
9229,air_43b65e4b05bff2d3,2016-11-03,4
9230,air_43b65e4b05bff2d3,2016-11-04,3
9231,air_43b65e4b05bff2d3,2016-11-08,5
9232,air_43b65e4b05bff2d3,2016-11-09,2
9233,air_43b65e4b05bff2d3,2016-11-11,2
9234,air_43b65e4b05bff2d3,2016-11-12,4
9235,air_43b65e4b05bff2d3,2016-11-16,5
9236,air_43b65e4b05bff2d3,2016-11-18,14
9237,air_43b65e4b05bff2d3,2016-11-22,8
9238,air_43b65e4b05bff2d3,2016-11-25,18
9239,air_43b65e4b05bff2d3,2016-11-28,21
9240,air_43b65e4b05bff2d3,2016-11-30,2
9241,air_43b65e4b05bff2d3,2016-12-02,17
9242,air_43b65e4b05bff2d3,2016-12-03,10
9243,air_43b65e4b05bff2d3,2016-12-05,8
9244,air_43b65e4b05bff2d3,2016-12-07,6
9245,air_43b65e4b05bff2d3,2016-12-08,4
9246,air_43b65e4b05bff2d3,2016-12-09,19
9247,air_43b65e4b05bff2d3,2016-12-11,9
9248,air_43b65e4b05bff2d3,2016-12-12,2
9249,air_43b65e4b05bff2d3,2016-12-14,6
9250,air_43b65e4b05bff2d3,2016-12-16,15
9251,air_43b65e4b05bff2d3,2016-12-17,7
9252,air_43b65e4b05bff2d3,2016-12-18,3
9253,air_43b65e4b05bff2d3,2016-12-19,5
9254,air_43b65e4b05bff2d3,2016-12-20,6
9255,air_43b65e4b05bff2d3,2016-12-21,15
9256,air_43b65e4b05bff2d3,2016-12-22,20
9257,air_43b65e4b05bff2d3,2016-12-23,10
9258,air_43b65e4b05bff2d3,2016-12-24,18
9259,air_43b65e4b05bff2d3,2016-12-25,4
9260,air_43b65e4b05bff2d3,2016-12-26,3
9261,air_43b65e4b05bff2d3,2016-12-27,15
9262,air_43b65e4b05bff2d3,2016-12-28,12
9263,air_43b65e4b05bff2d3,2016-12-29,6
9264,air_43b65e4b05bff2d3,2017-01-06,2
9265,air_43b65e4b05bff2d3,2017-01-11,3
9266,air_43b65e4b05bff2d3,2017-01-12,2
9267,air_43b65e4b05bff2d3,2017-01-13,15
9268,air_43b65e4b05bff2d3,2017-01-14,8
9269,air_43b65e4b05bff2d3,2017-01-16,10
9270,air_43b65e4b05bff2d3,2017-01-18,6
9271,air_43b65e4b05bff2d3,2017-01-21,12
9272,air_43b65e4b05bff2d3,2017-01-23,3
9273,air_43b65e4b05bff2d3,2017-01-25,21
9274,air_43b65e4b05bff2d3,2017-01-26,2
9275,air_43b65e4b05bff2d3,2017-01-27,12
9276,air_43b65e4b05bff2d3,2017-01-28,2
9277,air_43b65e4b05bff2d3,2017-02-03,6
9278,air_43b65e4b05bff2d3,2017-02-04,3
9279,air_43b65e4b05bff2d3,2017-02-06,2
9280,air_43b65e4b05bff2d3,2017-02-07,2
9281,air_43b65e4b05bff2d3,2017-02-10,20
9282,air_43b65e4b05bff2d3,2017-02-11,3
9283,air_43b65e4b05bff2d3,2017-02-13,2
9284,air_43b65e4b05bff2d3,2017-02-14,3
9285,air_43b65e4b05bff2d3,2017-02-16,6
9286,air_43b65e4b05bff2d3,2017-02-17,7
9287,air_43b65e4b05bff2d3,2017-02-18,6
9288,air_43b65e4b05bff2d3,2017-02-19,4
9289,air_43b65e4b05bff2d3,2017-02-20,2
9290,air_43b65e4b05bff2d3,2017-02-21,4
9291,air_43b65e4b05bff2d3,2017-02-22,4
9292,air_43b65e4b05bff2d3,2017-02-24,19
9293,air_43b65e4b05bff2d3,2017-02-25,4
9294,air_43b65e4b05bff2d3,2017-02-28,8
9295,air_43b65e4b05bff2d3,2017-03-01,2
9296,air_43b65e4b05bff2d3,2017-03-02,4
9297,air_43b65e4b05bff2d3,2017-03-03,4
9298,air_43b65e4b05bff2d3,2017-03-04,4
9299,air_43b65e4b05bff2d3,2017-03-07,7
9300,air_43b65e4b05bff2d3,2017-03-08,6
9301,air_43b65e4b05bff2d3,2017-03-10,7
9302,air_43b65e4b05bff2d3,2017-03-11,2
9303,air_43b65e4b05bff2d3,2017-03-13,2
9304,air_43b65e4b05bff2d3,2017-03-14,5
9305,air_43b65e4b05bff2d3,2017-03-15,13
9306,air_43b65e4b05bff2d3,2017-03-16,12
9307,air_43b65e4b05bff2d3,2017-03-18,20
9308,air_43b65e4b05bff2d3,2017-03-20,2
9309,air_43b65e4b05bff2d3,2017-03-21,7
9310,air_43b65e4b05bff2d3,2017-03-24,13
9311,air_43b65e4b05bff2d3,2017-03-25,4
9312,air_43b65e4b05bff2d3,2017-03-26,2
9313,air_43b65e4b05bff2d3,2017-03-27,6
9314,air_43b65e4b05bff2d3,2017-03-31,5
9315,air_43b65e4b05bff2d3,2017-04-01,6
9316,air_43b65e4b05bff2d3,2017-04-03,2
9317,air_43b65e4b05bff2d3,2017-04-04,8
9318,air_43b65e4b05bff2d3,2017-04-06,4
9319,air_43b65e4b05bff2d3,2017-04-07,9
9320,air_43b65e4b05bff2d3,2017-04-08,9
9321,air_43b65e4b05bff2d3,2017-04-11,2
9322,air_43b65e4b05bff2d3,2017-04-12,2
9323,air_43b65e4b05bff2d3,2017-04-14,12
9324,air_43b65e4b05bff2d3,2017-04-15,7
9325,air_43b65e4b05bff2d3,2017-04-18,4
9326,air_43b65e4b05bff2d3,2017-04-19,5
9327,air_43b65e4b05bff2d3,2017-04-20,4
9328,air_43b65e4b05bff2d3,2017-04-22,4
9329,air_43b65e4b05bff2d3,2017-04-26,6
9330,air_43b65e4b05bff2d3,2017-04-27,8
9331,air_43b65e4b05bff2d3,2017-05-02,3
9332,air_43b65e4b05bff2d3,2017-05-03,2
9333,air_43b65e4b05bff2d3,2017-05-08,2
9334,air_4433ab8e9999915f,2016-11-24,6
9335,air_4433ab8e9999915f,2016-12-10,2
9336,air_4433ab8e9999915f,2017-03-01,4
9337,air_4481a87c1d7c9896,2016-10-28,14
9338,air_4481a87c1d7c9896,2016-10-30,3
9339,air_4481a87c1d7c9896,2016-10-31,2
9340,air_4481a87c1d7c9896,2016-11-01,2
9341,air_4481a87c1d7c9896,2016-11-02,7
9342,air_4481a87c1d7c9896,2016-11-03,5
9343,air_4481a87c1d7c9896,2016-11-04,10
9344,air_4481a87c1d7c9896,2016-11-05,4
9345,air_4481a87c1d7c9896,2016-11-07,3
9346,air_4481a87c1d7c9896,2016-11-08,23
9347,air_4481a87c1d7c9896,2016-11-09,2
9348,air_4481a87c1d7c9896,2016-11-11,14
9349,air_4481a87c1d7c9896,2016-11-12,2
9350,air_4481a87c1d7c9896,2016-11-13,2
9351,air_4481a87c1d7c9896,2016-11-14,5
9352,air_4481a87c1d7c9896,2016-11-16,9
9353,air_4481a87c1d7c9896,2016-11-17,2
9354,air_4481a87c1d7c9896,2016-11-18,13
9355,air_4481a87c1d7c9896,2016-11-22,5
9356,air_4481a87c1d7c9896,2016-11-24,3
9357,air_4481a87c1d7c9896,2016-11-25,14
9358,air_4481a87c1d7c9896,2016-11-26,5
9359,air_4481a87c1d7c9896,2016-11-27,11
9360,air_4481a87c1d7c9896,2016-11-28,8
9361,air_4481a87c1d7c9896,2016-11-29,4
9362,air_4481a87c1d7c9896,2016-11-30,13
9363,air_4481a87c1d7c9896,2016-12-01,4
9364,air_4481a87c1d7c9896,2016-12-02,8
9365,air_4481a87c1d7c9896,2016-12-03,17
9366,air_4481a87c1d7c9896,2016-12-04,2
9367,air_4481a87c1d7c9896,2016-12-06,8
9368,air_4481a87c1d7c9896,2016-12-07,6
9369,air_4481a87c1d7c9896,2016-12-09,8
9370,air_4481a87c1d7c9896,2016-12-10,15
9371,air_4481a87c1d7c9896,2016-12-11,3
9372,air_4481a87c1d7c9896,2016-12-12,18
9373,air_4481a87c1d7c9896,2016-12-14,5
9374,air_4481a87c1d7c9896,2016-12-15,12
9375,air_4481a87c1d7c9896,2016-12-16,16
9376,air_4481a87c1d7c9896,2016-12-17,7
9377,air_4481a87c1d7c9896,2016-12-18,13
9378,air_4481a87c1d7c9896,2016-12-19,9
9379,air_4481a87c1d7c9896,2016-12-20,5
9380,air_4481a87c1d7c9896,2016-12-22,8
9381,air_4481a87c1d7c9896,2016-12-23,7
9382,air_4481a87c1d7c9896,2016-12-24,6
9383,air_4481a87c1d7c9896,2016-12-25,2
9384,air_4481a87c1d7c9896,2016-12-26,2
9385,air_4481a87c1d7c9896,2016-12-27,2
9386,air_4481a87c1d7c9896,2016-12-28,20
9387,air_4481a87c1d7c9896,2016-12-29,2
9388,air_4481a87c1d7c9896,2017-01-06,4
9389,air_4481a87c1d7c9896,2017-01-07,6
9390,air_4481a87c1d7c9896,2017-01-08,6
9391,air_4481a87c1d7c9896,2017-01-10,6
9392,air_4481a87c1d7c9896,2017-01-11,10
9393,air_4481a87c1d7c9896,2017-01-12,4
9394,air_4481a87c1d7c9896,2017-01-13,2
9395,air_4481a87c1d7c9896,2017-01-14,19
9396,air_4481a87c1d7c9896,2017-01-17,4
9397,air_4481a87c1d7c9896,2017-01-18,2
9398,air_4481a87c1d7c9896,2017-01-20,18
9399,air_4481a87c1d7c9896,2017-01-25,8
9400,air_4481a87c1d7c9896,2017-01-26,5
9401,air_4481a87c1d7c9896,2017-01-27,9
9402,air_4481a87c1d7c9896,2017-01-28,12
9403,air_4481a87c1d7c9896,2017-01-30,4
9404,air_4481a87c1d7c9896,2017-01-31,7
9405,air_4481a87c1d7c9896,2017-02-01,2
9406,air_4481a87c1d7c9896,2017-02-02,3
9407,air_4481a87c1d7c9896,2017-02-03,15
9408,air_4481a87c1d7c9896,2017-02-04,3
9409,air_4481a87c1d7c9896,2017-02-05,5
9410,air_4481a87c1d7c9896,2017-02-06,2
9411,air_4481a87c1d7c9896,2017-02-08,6
9412,air_4481a87c1d7c9896,2017-02-09,23
9413,air_4481a87c1d7c9896,2017-02-10,12
9414,air_4481a87c1d7c9896,2017-02-11,13
9415,air_4481a87c1d7c9896,2017-02-15,2
9416,air_4481a87c1d7c9896,2017-02-17,11
9417,air_4481a87c1d7c9896,2017-02-21,6
9418,air_4481a87c1d7c9896,2017-02-23,9
9419,air_4481a87c1d7c9896,2017-02-24,6
9420,air_4481a87c1d7c9896,2017-02-25,9
9421,air_4481a87c1d7c9896,2017-02-26,2
9422,air_4481a87c1d7c9896,2017-02-27,4
9423,air_4481a87c1d7c9896,2017-02-28,18
9424,air_4481a87c1d7c9896,2017-03-01,7
9425,air_4481a87c1d7c9896,2017-03-02,5
9426,air_4481a87c1d7c9896,2017-03-03,8
9427,air_4481a87c1d7c9896,2017-03-04,11
9428,air_4481a87c1d7c9896,2017-03-05,9
9429,air_4481a87c1d7c9896,2017-03-06,6
9430,air_4481a87c1d7c9896,2017-03-07,4
9431,air_4481a87c1d7c9896,2017-03-08,3
9432,air_4481a87c1d7c9896,2017-03-09,2
9433,air_4481a87c1d7c9896,2017-03-10,4
9434,air_4481a87c1d7c9896,2017-03-11,6
9435,air_4481a87c1d7c9896,2017-03-12,3
9436,air_4481a87c1d7c9896,2017-03-14,2
9437,air_4481a87c1d7c9896,2017-03-15,5
9438,air_4481a87c1d7c9896,2017-03-16,4
9439,air_4481a87c1d7c9896,2017-03-17,17
9440,air_4481a87c1d7c9896,2017-03-18,12
9441,air_4481a87c1d7c9896,2017-03-19,15
9442,air_4481a87c1d7c9896,2017-03-20,4
9443,air_4481a87c1d7c9896,2017-03-21,6
9444,air_4481a87c1d7c9896,2017-03-23,16
9445,air_4481a87c1d7c9896,2017-03-24,6
9446,air_4481a87c1d7c9896,2017-03-25,8
9447,air_4481a87c1d7c9896,2017-03-26,9
9448,air_4481a87c1d7c9896,2017-03-27,2
9449,air_4481a87c1d7c9896,2017-03-28,2
9450,air_4481a87c1d7c9896,2017-03-29,4
9451,air_4481a87c1d7c9896,2017-03-30,7
9452,air_4481a87c1d7c9896,2017-03-31,17
9453,air_4481a87c1d7c9896,2017-04-01,9
9454,air_4481a87c1d7c9896,2017-04-02,4
9455,air_4481a87c1d7c9896,2017-04-03,6
9456,air_4481a87c1d7c9896,2017-04-04,2
9457,air_4481a87c1d7c9896,2017-04-05,5
9458,air_4481a87c1d7c9896,2017-04-07,18
9459,air_4481a87c1d7c9896,2017-04-08,15
9460,air_4481a87c1d7c9896,2017-04-09,2
9461,air_4481a87c1d7c9896,2017-04-12,6
9462,air_4481a87c1d7c9896,2017-04-14,10
9463,air_4481a87c1d7c9896,2017-04-15,2
9464,air_4481a87c1d7c9896,2017-04-16,6
9465,air_4481a87c1d7c9896,2017-04-17,7
9466,air_4481a87c1d7c9896,2017-04-18,2
9467,air_4481a87c1d7c9896,2017-04-20,2
9468,air_4481a87c1d7c9896,2017-04-21,10
9469,air_4481a87c1d7c9896,2017-04-22,9
9470,air_4481a87c1d7c9896,2017-04-25,3
9471,air_4481a87c1d7c9896,2017-04-26,4
9472,air_45326ebb8dc72cfb,2016-10-27,2
9473,air_45326ebb8dc72cfb,2016-10-28,2
9474,air_45326ebb8dc72cfb,2016-10-29,5
9475,air_45326ebb8dc72cfb,2016-10-31,6
9476,air_45326ebb8dc72cfb,2016-11-02,1
9477,air_45326ebb8dc72cfb,2016-11-03,4
9478,air_45326ebb8dc72cfb,2016-11-04,3
9479,air_45326ebb8dc72cfb,2016-11-05,6
9480,air_45326ebb8dc72cfb,2016-11-06,2
9481,air_45326ebb8dc72cfb,2016-11-09,3
9482,air_45326ebb8dc72cfb,2016-11-10,1
9483,air_45326ebb8dc72cfb,2016-11-11,4
9484,air_45326ebb8dc72cfb,2016-11-17,5
9485,air_45326ebb8dc72cfb,2016-11-18,3
9486,air_45326ebb8dc72cfb,2016-11-19,2
9487,air_45326ebb8dc72cfb,2016-11-21,1
9488,air_45326ebb8dc72cfb,2016-11-23,6
9489,air_45326ebb8dc72cfb,2016-11-24,3
9490,air_45326ebb8dc72cfb,2016-11-25,1
9491,air_45326ebb8dc72cfb,2016-11-26,6
9492,air_45326ebb8dc72cfb,2016-11-27,2
9493,air_45326ebb8dc72cfb,2016-11-28,1
9494,air_45326ebb8dc72cfb,2016-12-02,5
9495,air_45326ebb8dc72cfb,2016-12-03,4
9496,air_45326ebb8dc72cfb,2016-12-04,9
9497,air_45326ebb8dc72cfb,2016-12-05,4
9498,air_45326ebb8dc72cfb,2016-12-07,1
9499,air_45326ebb8dc72cfb,2016-12-08,6
9500,air_45326ebb8dc72cfb,2016-12-10,1
9501,air_45326ebb8dc72cfb,2016-12-11,5
9502,air_45326ebb8dc72cfb,2016-12-12,3
9503,air_45326ebb8dc72cfb,2016-12-16,2
9504,air_45326ebb8dc72cfb,2016-12-17,8
9505,air_45326ebb8dc72cfb,2016-12-18,3
9506,air_45326ebb8dc72cfb,2016-12-19,1
9507,air_45326ebb8dc72cfb,2016-12-22,1
9508,air_45326ebb8dc72cfb,2016-12-23,5
9509,air_45326ebb8dc72cfb,2016-12-24,5
9510,air_45326ebb8dc72cfb,2016-12-29,7
9511,air_45326ebb8dc72cfb,2016-12-30,6
9512,air_45326ebb8dc72cfb,2016-12-31,2
9513,air_45326ebb8dc72cfb,2017-01-04,4
9514,air_45326ebb8dc72cfb,2017-01-08,4
9515,air_45326ebb8dc72cfb,2017-01-12,1
9516,air_45326ebb8dc72cfb,2017-01-13,1
9517,air_45326ebb8dc72cfb,2017-01-14,5
9518,air_45326ebb8dc72cfb,2017-01-20,2
9519,air_45326ebb8dc72cfb,2017-01-21,3
9520,air_45326ebb8dc72cfb,2017-01-22,3
9521,air_45326ebb8dc72cfb,2017-01-26,3
9522,air_45326ebb8dc72cfb,2017-01-28,6
9523,air_45326ebb8dc72cfb,2017-01-29,8
9524,air_45326ebb8dc72cfb,2017-01-30,6
9525,air_45326ebb8dc72cfb,2017-02-01,1
9526,air_45326ebb8dc72cfb,2017-02-04,1
9527,air_45326ebb8dc72cfb,2017-02-06,3
9528,air_45326ebb8dc72cfb,2017-02-08,1
9529,air_45326ebb8dc72cfb,2017-02-09,1
9530,air_45326ebb8dc72cfb,2017-02-11,4
9531,air_45326ebb8dc72cfb,2017-02-12,1
9532,air_45326ebb8dc72cfb,2017-02-13,2
9533,air_45326ebb8dc72cfb,2017-02-17,1
9534,air_45326ebb8dc72cfb,2017-02-18,6
9535,air_45326ebb8dc72cfb,2017-02-19,2
9536,air_45326ebb8dc72cfb,2017-02-20,2
9537,air_45326ebb8dc72cfb,2017-02-22,3
9538,air_45326ebb8dc72cfb,2017-02-23,1
9539,air_45326ebb8dc72cfb,2017-02-24,3
9540,air_45326ebb8dc72cfb,2017-02-26,1
9541,air_45326ebb8dc72cfb,2017-02-27,3
9542,air_45326ebb8dc72cfb,2017-03-01,1
9543,air_45326ebb8dc72cfb,2017-03-03,2
9544,air_45326ebb8dc72cfb,2017-03-04,7
9545,air_45326ebb8dc72cfb,2017-03-05,1
9546,air_45326ebb8dc72cfb,2017-03-10,1
9547,air_45326ebb8dc72cfb,2017-03-13,8
9548,air_45326ebb8dc72cfb,2017-03-16,8
9549,air_45326ebb8dc72cfb,2017-03-18,6
9550,air_45326ebb8dc72cfb,2017-03-19,5
9551,air_45326ebb8dc72cfb,2017-03-25,4
9552,air_45326ebb8dc72cfb,2017-03-26,2
9553,air_45326ebb8dc72cfb,2017-03-27,1
9554,air_45326ebb8dc72cfb,2017-03-29,3
9555,air_45326ebb8dc72cfb,2017-03-30,11
9556,air_45326ebb8dc72cfb,2017-03-31,2
9557,air_45326ebb8dc72cfb,2017-04-01,5
9558,air_45326ebb8dc72cfb,2017-04-02,4
9559,air_45326ebb8dc72cfb,2017-04-03,3
9560,air_45326ebb8dc72cfb,2017-04-04,4
9561,air_45326ebb8dc72cfb,2017-04-05,4
9562,air_45326ebb8dc72cfb,2017-04-06,10
9563,air_45326ebb8dc72cfb,2017-04-07,5
9564,air_45326ebb8dc72cfb,2017-04-08,5
9565,air_45326ebb8dc72cfb,2017-04-09,2
9566,air_45326ebb8dc72cfb,2017-04-11,2
9567,air_45326ebb8dc72cfb,2017-04-12,5
9568,air_45326ebb8dc72cfb,2017-04-13,6
9569,air_45326ebb8dc72cfb,2017-04-14,6
9570,air_45326ebb8dc72cfb,2017-04-16,8
9571,air_45326ebb8dc72cfb,2017-04-17,1
9572,air_45326ebb8dc72cfb,2017-04-19,4
